type,model,origin,destination,distance,duration
hgv,twinT,8:2,3:7,513.0,37.1
hgv,twinT,8:2,5:6,490.2,35.4
hgv,twinT,8:2,9:10,390.2,28.2
motorcycle,twinT,10:9,2:8,404.65,29.4
motorcycle,twinT,10:9,3:7,496.52,36.1
motorcycle,twinT,10:9,5:6,473.72,34.4
motorcycle,twinT,6:5,2:8,504.65,36.7
motorcycle,twinT,6:5,3:7,396.52,28.8
motorcycle,twinT,6:5,9:10,481.34,35.6
motorcycle,twinT,7:3,2:8,517.9,37.7
motorcycle,twinT,7:3,5:6,394.59,29.3
motorcycle,twinT,7:3,9:10,494.59,36.6
motorcycle,twinT,8:2,3:7,517.9,37.7
motorcycle,twinT,8:2,5:6,495.1,36.0
motorcycle,twinT,8:2,9:10,395.1,28.7
car,simpleT,2:0,3:7,415.8,30.1
car,simpleT,2:0,5:6,393.0,28.5
car,simpleT,6:5,0:2,402.55,29.2
car,simpleT,6:5,3:7,394.42,28.6
car,simpleT,7:3,0:2,415.8,30.1
car,simpleT,7:3,5:6,392.49,29.1
bus,simpleT,2:0,3:7,408.1,29.5
bus,simpleT,2:0,5:6,385.3,27.8
bus,simpleT,6:5,0:2,394.85,28.5
bus,simpleT,6:5,3:7,386.72,27.9
bus,simpleT,7:3,0:2,408.1,29.5
bus,simpleT,7:3,5:6,384.79,28.4
lgv,simpleT,2:0,3:7,413.6,29.9
lgv,simpleT,2:0,5:6,390.8,28.3
lgv,simpleT,6:5,0:2,400.35,29.0
lgv,simpleT,6:5,3:7,392.22,28.4
lgv,simpleT,7:3,0:2,413.6,29.9
lgv,simpleT,7:3,5:6,390.29,28.9
hgv,simpleT,2:0,3:7,413.0,29.8
hgv,simpleT,2:0,5:6,390.2,28.2
hgv,simpleT,6:5,0:2,399.75,28.9
hgv,simpleT,6:5,3:7,391.62,28.3
hgv,simpleT,7:3,0:2,413.0,29.8
hgv,simpleT,7:3,5:6,389.69,28.8
motorcycle,simpleT,2:0,3:7,417.9,30.4
motorcycle,simpleT,2:0,5:6,395.1,28.7
motorcycle,simpleT,6:5,0:2,404.65,29.4
motorcycle,simpleT,6:5,3:7,396.52,28.9
motorcycle,simpleT,7:3,0:2,417.9,30.4
motorcycle,simpleT,7:3,5:6,394.59,29.3
car,sellyOak,edge0,edge118,1835.41,150.0
car,sellyOak,edge0,edge119,1911.93,156.0
car,sellyOak,edge0,edge12,1631.27,132.6
car,sellyOak,edge0,edge120,1905.45,152.0
car,sellyOak,edge0,edge127,1153.49,76.7
car,sellyOak,edge0,edge16,1426.55,115.4
car,sellyOak,edge0,edge169,964.69,78.6
car,sellyOak,edge0,edge180,2359.97,196.9
car,sellyOak,edge0,edge217,463.96,34.8
car,sellyOak,edge0,edge25,2243.32,181.8
car,sellyOak,edge0,edge267,2325.09,180.5
car,sellyOak,edge0,edge271,526.17,39.5
car,sellyOak,edge0,edge294,1879.74,123.2
car,sellyOak,edge0,edge30,2362.29,199.9
car,sellyOak,edge0,edge3027,1258.9,101.6
car,sellyOak,edge0,edge3117,338.37,25.4
car,sellyOak,edge0,edge3179,1915.16,127.7
car,sellyOak,edge0,edge3262,2017.18,135.5
car,sellyOak,edge0,edge3263,2015.92,133.4
car,sellyOak,edge0,edge3350,1921.66,156.6
car,sellyOak,edge0,edge3352,1822.6,127.7
car,sellyOak,edge0,edge3356,1042.56,93.1
car,sellyOak,edge0,edge50,763.31,61.5
car,sellyOak,edge0,edge52.22,1514.63,106.8
car,sellyOak,edge0,edge68,1819.52,118.7
car,sellyOak,edge0,edge74,519.3,39.0
car,sellyOak,edge0,edge8,1793.4,116.7
car,sellyOak,edge0,edge80,945.12,70.9
car,sellyOak,edge0,edge83,2211.4,172.1
car,sellyOak,edge100,edge118,722.13,60.4
car,sellyOak,edge100,edge119,798.65,66.2
car,sellyOak,edge100,edge12,517.99,43.0
car,sellyOak,edge100,edge120,792.17,62.6
car,sellyOak,edge100,edge127,1274.86,101.8
car,sellyOak,edge100,edge16,313.27,25.8
car,sellyOak,edge100,edge169,622.62,46.7
car,sellyOak,edge100,edge180,1246.69,107.2
car,sellyOak,edge100,edge217,1150.07,92.5
car,sellyOak,edge100,edge25,1130.04,92.1
car,sellyOak,edge100,edge267,1211.81,90.9
car,sellyOak,edge100,edge271,1317.79,120.4
car,sellyOak,edge100,edge294,2917.36,207.0
car,sellyOak,edge100,edge30,1249.01,110.5
car,sellyOak,edge100,edge3027,1120.33,91.3
car,sellyOak,edge100,edge3117,1007.12,81.7
car,sellyOak,edge100,edge3179,2952.78,211.6
car,sellyOak,edge100,edge3262,3054.8,219.3
car,sellyOak,edge100,edge3263,3053.54,217.3
car,sellyOak,edge100,edge3350,808.38,66.9
car,sellyOak,edge100,edge3352,2860.22,211.3
car,sellyOak,edge100,edge3356,673.59,67.6
car,sellyOak,edge100,edge50,1800.93,145.5
car,sellyOak,edge100,edge52.22,2552.25,190.5
car,sellyOak,edge100,edge68,2857.14,202.6
car,sellyOak,edge100,edge74,1205.41,96.6
car,sellyOak,edge100,edge8,2831.02,200.5
car,sellyOak,edge100,edge80,1310.24,104.3
car,sellyOak,edge100,edge83,1098.12,82.3
car,sellyOak,edge104,edge118,1567.31,129.8
car,sellyOak,edge104,edge119,1643.83,135.6
car,sellyOak,edge104,edge12,1363.17,112.6
car,sellyOak,edge104,edge120,1637.35,132.1
car,sellyOak,edge104,edge127,319.7,24.0
car,sellyOak,edge104,edge16,1158.45,95.2
car,sellyOak,edge104,edge169,696.59,58.5
car,sellyOak,edge104,edge180,2091.87,176.9
car,sellyOak,edge104,edge217,205.61,15.5
car,sellyOak,edge104,edge25,1975.22,161.6
car,sellyOak,edge104,edge267,2056.99,160.2
car,sellyOak,edge104,edge271,258.07,19.4
car,sellyOak,edge104,edge294,1962.2,129.3
car,sellyOak,edge104,edge30,2094.19,179.9
car,sellyOak,edge104,edge3027,990.8,81.5
car,sellyOak,edge104,edge3117,561.53,54.5
car,sellyOak,edge104,edge3179,1997.62,133.7
car,sellyOak,edge104,edge3262,2099.64,141.6
car,sellyOak,edge104,edge3263,2098.38,139.5
car,sellyOak,edge104,edge3350,1653.56,136.5
car,sellyOak,edge104,edge3352,1905.06,133.7
car,sellyOak,edge104,edge3356,774.46,73.1
car,sellyOak,edge104,edge50,845.77,67.7
car,sellyOak,edge104,edge52.22,1597.09,112.7
car,sellyOak,edge104,edge68,1901.98,124.8
car,sellyOak,edge104,edge74,260.95,19.6
car,sellyOak,edge104,edge8,1875.86,122.8
car,sellyOak,edge104,edge80,677.02,50.8
car,sellyOak,edge104,edge83,1943.3,151.8
car,sellyOak,edge113,edge118,3518.69,258.1
car,sellyOak,edge113,edge119,3595.21,264.1
car,sellyOak,edge113,edge12,3314.55,240.9
car,sellyOak,edge113,edge120,3588.73,260.4
car,sellyOak,edge113,edge127,1938.56,127.4
car,sellyOak,edge113,edge16,3109.83,223.8
car,sellyOak,edge113,edge169,2647.97,186.8
car,sellyOak,edge113,edge180,4043.25,305.0
car,sellyOak,edge113,edge217,2147.24,143.1
car,sellyOak,edge113,edge25,3926.6,290.1
car,sellyOak,edge113,edge267,4008.37,288.7
car,sellyOak,edge113,edge271,2209.45,147.7
car,sellyOak,edge113,edge294,355.18,26.7
car,sellyOak,edge113,edge30,4045.57,308.3
car,sellyOak,edge113,edge3027,2942.18,209.9
car,sellyOak,edge113,edge3117,2021.65,133.6
car,sellyOak,edge113,edge3179,1695.42,133.9
car,sellyOak,edge113,edge3262,188.42,16.2
car,sellyOak,edge113,edge3263,187.16,14.1
car,sellyOak,edge113,edge3350,3604.94,264.9
car,sellyOak,edge113,edge3352,558.98,45.7
car,sellyOak,edge113,edge3356,2725.84,201.5
car,sellyOak,edge113,edge50,1541.62,113.5
car,sellyOak,edge113,edge52.22,900.05,72.9
car,sellyOak,edge113,edge68,739.28,55.4
car,sellyOak,edge113,edge74,2202.58,147.2
car,sellyOak,edge113,edge8,695.96,52.2
car,sellyOak,edge113,edge80,2628.4,179.1
car,sellyOak,edge113,edge83,3894.68,280.3
car,sellyOak,edge116,edge118,3601.44,264.6
car,sellyOak,edge116,edge119,3677.96,270.3
car,sellyOak,edge116,edge12,3397.3,246.9
car,sellyOak,edge116,edge120,3671.48,266.8
car,sellyOak,edge116,edge127,2021.31,133.6
car,sellyOak,edge116,edge16,3192.58,230.1
car,sellyOak,edge116,edge169,2730.72,193.0
car,sellyOak,edge116,edge180,4126.0,311.4
car,sellyOak,edge116,edge217,2229.99,149.3
car,sellyOak,edge116,edge25,4009.35,296.4
car,sellyOak,edge116,edge267,4091.12,295.0
car,sellyOak,edge116,edge271,2292.2,153.9
car,sellyOak,edge116,edge294,437.93,32.9
car,sellyOak,edge116,edge30,4128.32,314.4
car,sellyOak,edge116,edge3027,3024.93,216.2
car,sellyOak,edge116,edge3117,2104.4,139.9
car,sellyOak,edge116,edge3179,188.18,16.1
car,sellyOak,edge116,edge3262,1880.19,147.9
car,sellyOak,edge116,edge3263,102.89,7.8
car,sellyOak,edge116,edge3350,3687.69,270.9
car,sellyOak,edge116,edge3352,641.73,51.9
car,sellyOak,edge116,edge3356,2808.59,207.7
car,sellyOak,edge116,edge50,1624.37,119.7
car,sellyOak,edge116,edge52.22,982.8,79.1
car,sellyOak,edge116,edge68,822.03,61.6
car,sellyOak,edge116,edge74,2285.33,153.4
car,sellyOak,edge116,edge8,778.71,58.4
car,sellyOak,edge116,edge80,2711.15,185.3
car,sellyOak,edge116,edge83,3977.43,286.4
car,sellyOak,edge117,edge118,3609.37,265.2
car,sellyOak,edge117,edge119,3685.89,270.9
car,sellyOak,edge117,edge12,3405.23,247.7
car,sellyOak,edge117,edge120,3679.41,267.2
car,sellyOak,edge117,edge127,2029.24,134.2
car,sellyOak,edge117,edge16,3200.51,230.7
car,sellyOak,edge117,edge169,2738.65,193.7
car,sellyOak,edge117,edge180,4133.93,311.7
car,sellyOak,edge117,edge217,2237.92,149.9
car,sellyOak,edge117,edge25,4017.28,296.9
car,sellyOak,edge117,edge267,4099.05,295.6
car,sellyOak,edge117,edge271,2300.13,154.5
car,sellyOak,edge117,edge294,445.86,33.4
car,sellyOak,edge117,edge30,4136.25,315.0
car,sellyOak,edge117,edge3027,3032.86,216.7
car,sellyOak,edge117,edge3117,2112.33,140.4
car,sellyOak,edge117,edge3179,196.11,16.7
car,sellyOak,edge117,edge3262,96.29,9.1
car,sellyOak,edge117,edge3263,1886.86,146.5
car,sellyOak,edge117,edge3350,3695.62,271.6
car,sellyOak,edge117,edge3352,649.66,52.6
car,sellyOak,edge117,edge3356,2816.52,208.3
car,sellyOak,edge117,edge50,1632.3,120.3
car,sellyOak,edge117,edge52.22,990.73,79.7
car,sellyOak,edge117,edge68,829.96,62.2
car,sellyOak,edge117,edge74,2293.26,154.0
car,sellyOak,edge117,edge8,786.64,59.0
car,sellyOak,edge117,edge80,2719.08,185.9
car,sellyOak,edge117,edge83,3985.36,287.1
car,sellyOak,edge121,edge118,3429.6,266.5
car,sellyOak,edge121,edge119,3506.12,272.1
car,sellyOak,edge121,edge12,3225.46,249.0
car,sellyOak,edge121,edge120,3499.64,268.5
car,sellyOak,edge121,edge127,1849.47,135.5
car,sellyOak,edge121,edge16,3020.74,231.8
car,sellyOak,edge121,edge169,2558.88,195.2
car,sellyOak,edge121,edge180,3954.16,313.4
car,sellyOak,edge121,edge217,2058.15,151.1
car,sellyOak,edge121,edge25,3837.51,298.2
car,sellyOak,edge121,edge267,3919.28,297.0
car,sellyOak,edge121,edge271,2120.36,155.9
car,sellyOak,edge121,edge294,537.57,45.9
car,sellyOak,edge121,edge30,3956.48,316.4
car,sellyOak,edge121,edge3027,2853.09,218.0
car,sellyOak,edge121,edge3117,1932.56,141.9
car,sellyOak,edge121,edge3179,559.93,49.4
car,sellyOak,edge121,edge3262,661.95,57.3
car,sellyOak,edge121,edge3263,660.69,55.2
car,sellyOak,edge121,edge3350,3515.85,272.8
car,sellyOak,edge121,edge3352,1028.25,96.0
car,sellyOak,edge121,edge3356,2636.75,209.6
car,sellyOak,edge121,edge50,1452.53,121.7
car,sellyOak,edge121,edge52.22,534.45,51.1
car,sellyOak,edge121,edge68,906.1,73.6
car,sellyOak,edge121,edge74,2113.49,155.2
car,sellyOak,edge121,edge8,862.78,70.3
car,sellyOak,edge121,edge80,2539.31,187.3
car,sellyOak,edge121,edge83,3805.59,288.6
car,sellyOak,edge125,edge118,1236.96,118.6
car,sellyOak,edge125,edge119,1313.48,124.2
car,sellyOak,edge125,edge12,1032.82,100.9
car,sellyOak,edge125,edge120,1307.0,120.7
car,sellyOak,edge125,edge127,1047.65,96.7
car,sellyOak,edge125,edge16,828.1,83.8
car,sellyOak,edge125,edge169,572.38,57.8
car,sellyOak,edge125,edge180,1761.52,165.2
car,sellyOak,edge125,edge217,922.86,87.3
car,sellyOak,edge125,edge25,1644.87,150.1
car,sellyOak,edge125,edge267,1726.64,148.8
car,sellyOak,edge125,edge271,1090.58,115.2
car,sellyOak,edge125,edge294,2690.15,202.0
car,sellyOak,edge125,edge30,1763.84,168.3
car,sellyOak,edge125,edge3027,660.45,69.9
car,sellyOak,edge125,edge3117,779.91,76.6
car,sellyOak,edge125,edge3179,2725.57,206.4
car,sellyOak,edge125,edge3262,2827.59,214.3
car,sellyOak,edge125,edge3263,2826.33,212.2
car,sellyOak,edge125,edge3350,1323.21,124.9
car,sellyOak,edge125,edge3352,2633.01,206.4
car,sellyOak,edge125,edge3356,856.59,97.2
car,sellyOak,edge125,edge50,1573.72,140.4
car,sellyOak,edge125,edge52.22,2325.04,185.9
car,sellyOak,edge125,edge68,2629.93,197.5
car,sellyOak,edge125,edge74,978.2,91.6
car,sellyOak,edge125,edge8,2603.81,195.5
car,sellyOak,edge125,edge80,1083.03,99.3
car,sellyOak,edge125,edge83,1612.95,140.6
car,sellyOak,edge140,edge118,3397.52,249.0
car,sellyOak,edge140,edge119,3474.04,255.1
car,sellyOak,edge140,edge12,3193.38,231.9
car,sellyOak,edge140,edge120,3467.56,251.3
car,sellyOak,edge140,edge127,1817.39,118.3
car,sellyOak,edge140,edge16,2988.66,214.5
car,sellyOak,edge140,edge169,2526.8,177.7
car,sellyOak,edge140,edge180,3922.08,296.1
car,sellyOak,edge140,edge217,2026.07,134.0
car,sellyOak,edge140,edge25,3805.43,281.0
car,sellyOak,edge140,edge267,3887.2,279.7
car,sellyOak,edge140,edge271,2088.28,138.6
car,sellyOak,edge140,edge294,634.88,47.6
car,sellyOak,edge140,edge30,3924.4,299.3
car,sellyOak,edge140,edge3027,2821.01,200.8
car,sellyOak,edge140,edge3117,1900.48,124.6
car,sellyOak,edge140,edge3179,670.3,52.1
car,sellyOak,edge140,edge3262,772.32,59.9
car,sellyOak,edge140,edge3263,771.06,57.8
car,sellyOak,edge140,edge3350,3483.77,255.7
car,sellyOak,edge140,edge3352,862.02,68.5
car,sellyOak,edge140,edge3356,2604.67,192.4
car,sellyOak,edge140,edge50,1420.45,104.4
car,sellyOak,edge140,edge52.22,1109.26,88.6
car,sellyOak,edge140,edge68,606.45,45.5
car,sellyOak,edge140,edge74,2081.41,138.1
car,sellyOak,edge140,edge8,1452.49,113.9
car,sellyOak,edge140,edge80,2507.23,170.0
car,sellyOak,edge140,edge83,3773.51,271.3
car,sellyOak,edge159,edge118,723.82,60.4
car,sellyOak,edge159,edge119,800.34,66.2
car,sellyOak,edge159,edge12,1147.04,96.5
car,sellyOak,edge159,edge120,793.86,62.6
car,sellyOak,edge159,edge127,2235.1,180.1
car,sellyOak,edge159,edge16,960.33,83.8
car,sellyOak,edge159,edge169,1582.86,124.9
car,sellyOak,edge159,edge180,1248.38,107.3
car,sellyOak,edge159,edge217,2110.31,170.5
car,sellyOak,edge159,edge25,1131.73,92.3
car,sellyOak,edge159,edge267,1213.5,90.9
car,sellyOak,edge159,edge271,2278.03,198.8
car,sellyOak,edge159,edge294,3877.6,285.2
car,sellyOak,edge159,edge30,1250.7,110.4
car,sellyOak,edge159,edge3027,1122.02,91.4
car,sellyOak,edge159,edge3117,1967.36,159.9
car,sellyOak,edge159,edge3179,3913.02,289.5
car,sellyOak,edge159,edge3262,4015.04,297.6
car,sellyOak,edge159,edge3263,4013.78,295.5
car,sellyOak,edge159,edge3350,810.07,67.1
car,sellyOak,edge159,edge3352,3820.46,289.5
car,sellyOak,edge159,edge3356,1633.83,145.8
car,sellyOak,edge159,edge50,2761.17,223.7
car,sellyOak,edge159,edge52.22,3512.49,268.9
car,sellyOak,edge159,edge68,3817.38,280.8
car,sellyOak,edge159,edge74,2165.65,175.0
car,sellyOak,edge159,edge8,3791.26,278.8
car,sellyOak,edge159,edge80,2270.48,182.6
car,sellyOak,edge159,edge83,1099.81,82.5
car,sellyOak,edge172,edge118,1043.56,86.1
car,sellyOak,edge172,edge119,1120.08,91.9
car,sellyOak,edge172,edge12,1195.57,98.7
car,sellyOak,edge172,edge120,1113.6,88.3
car,sellyOak,edge172,edge127,2297.71,183.1
car,sellyOak,edge172,edge16,1022.94,87.1
car,sellyOak,edge172,edge169,1645.47,128.1
car,sellyOak,edge172,edge180,345.69,39.3
car,sellyOak,edge172,edge217,2172.92,174.1
car,sellyOak,edge172,edge25,885.59,79.5
car,sellyOak,edge172,edge267,310.81,23.9
car,sellyOak,edge172,edge271,2340.64,201.6
car,sellyOak,edge172,edge294,3940.21,288.7
car,sellyOak,edge172,edge30,842.42,77.3
car,sellyOak,edge172,edge3027,1184.63,94.6
car,sellyOak,edge172,edge3117,2029.97,163.3
car,sellyOak,edge172,edge3179,3975.63,293.3
car,sellyOak,edge172,edge3262,4077.65,300.7
car,sellyOak,edge172,edge3263,4076.39,298.6
car,sellyOak,edge172,edge3350,1129.81,92.6
car,sellyOak,edge172,edge3352,3883.07,293.1
car,sellyOak,edge172,edge3356,1696.44,149.1
car,sellyOak,edge172,edge50,2823.78,226.8
car,sellyOak,edge172,edge52.22,3575.1,272.1
car,sellyOak,edge172,edge68,3879.99,284.1
car,sellyOak,edge172,edge74,2228.26,178.1
car,sellyOak,edge172,edge8,3853.87,282.0
car,sellyOak,edge172,edge80,2333.09,185.9
car,sellyOak,edge172,edge83,2034.58,160.3
car,sellyOak,edge177,edge118,707.78,68.2
car,sellyOak,edge177,edge119,784.3,73.8
car,sellyOak,edge177,edge12,859.79,80.7
car,sellyOak,edge177,edge120,777.82,70.3
car,sellyOak,edge177,edge127,1961.93,165.0
car,sellyOak,edge177,edge16,687.16,69.2
car,sellyOak,edge177,edge169,1309.69,110.1
car,sellyOak,edge177,edge180,1847.37,167.2
car,sellyOak,edge177,edge217,1837.14,155.9
car,sellyOak,edge177,edge25,1730.72,152.3
car,sellyOak,edge177,edge267,1812.49,150.9
car,sellyOak,edge177,edge271,2004.86,183.9
car,sellyOak,edge177,edge294,3604.43,270.5
car,sellyOak,edge177,edge30,1849.69,170.3
car,sellyOak,edge177,edge3027,848.85,76.6
car,sellyOak,edge177,edge3117,1694.19,145.3
car,sellyOak,edge177,edge3179,3639.85,275.1
car,sellyOak,edge177,edge3262,3741.87,282.8
car,sellyOak,edge177,edge3263,3740.61,280.8
car,sellyOak,edge177,edge3350,794.03,74.6
car,sellyOak,edge177,edge3352,3547.29,274.9
car,sellyOak,edge177,edge3356,1360.66,131.1
car,sellyOak,edge177,edge50,2488.0,208.8
car,sellyOak,edge177,edge52.22,3239.32,254.0
car,sellyOak,edge177,edge68,3544.21,265.9
car,sellyOak,edge177,edge74,1892.48,159.9
car,sellyOak,edge177,edge8,3518.09,263.9
car,sellyOak,edge177,edge80,1997.31,167.8
car,sellyOak,edge177,edge83,1698.8,142.5
car,sellyOak,edge223,edge118,2339.51,189.4
car,sellyOak,edge223,edge119,2416.03,195.2
car,sellyOak,edge223,edge12,2135.37,172.1
car,sellyOak,edge223,edge120,2409.55,191.7
car,sellyOak,edge223,edge127,759.38,58.5
car,sellyOak,edge223,edge16,1930.65,154.7
car,sellyOak,edge223,edge169,1468.79,118.0
car,sellyOak,edge223,edge180,2864.07,236.1
car,sellyOak,edge223,edge217,968.06,74.3
car,sellyOak,edge223,edge25,2747.42,221.2
car,sellyOak,edge223,edge267,2829.19,219.9
car,sellyOak,edge223,edge271,1030.27,78.8
car,sellyOak,edge223,edge294,1521.9,116.4
car,sellyOak,edge223,edge30,2866.39,239.3
car,sellyOak,edge223,edge3027,1763.0,140.9
car,sellyOak,edge223,edge3117,842.47,64.9
car,sellyOak,edge223,edge3179,1557.32,120.8
car,sellyOak,edge223,edge3262,1659.34,128.6
car,sellyOak,edge223,edge3263,1658.08,126.5
car,sellyOak,edge223,edge3350,2425.76,195.9
car,sellyOak,edge223,edge3352,1464.76,121.0
car,sellyOak,edge223,edge3356,1546.66,132.4
car,sellyOak,edge223,edge50,1460.9,115.8
car,sellyOak,edge223,edge52.22,1156.79,100.0
car,sellyOak,edge223,edge68,1461.68,111.9
car,sellyOak,edge223,edge74,1023.4,78.3
car,sellyOak,edge223,edge8,1435.56,109.8
car,sellyOak,edge223,edge80,1449.22,110.3
car,sellyOak,edge223,edge83,2715.5,211.4
car,sellyOak,edge225.0,edge118,3059.83,230.9
car,sellyOak,edge225.0,edge119,3136.35,236.9
car,sellyOak,edge225.0,edge12,2855.69,213.6
car,sellyOak,edge225.0,edge120,3129.87,233.0
car,sellyOak,edge225.0,edge127,1479.7,100.1
car,sellyOak,edge225.0,edge16,2650.97,196.3
car,sellyOak,edge225.0,edge169,2189.11,159.5
car,sellyOak,edge225.0,edge180,3584.39,277.8
car,sellyOak,edge225.0,edge217,1688.38,115.7
car,sellyOak,edge225.0,edge25,3467.74,262.5
car,sellyOak,edge225.0,edge267,3549.51,261.6
car,sellyOak,edge225.0,edge271,1750.59,120.4
car,sellyOak,edge225.0,edge294,877.49,71.2
car,sellyOak,edge225.0,edge30,3586.71,280.9
car,sellyOak,edge225.0,edge3027,2483.32,182.5
car,sellyOak,edge225.0,edge3117,1562.79,106.2
car,sellyOak,edge225.0,edge3179,899.85,74.6
car,sellyOak,edge225.0,edge3262,1001.87,82.6
car,sellyOak,edge225.0,edge3263,1000.61,80.4
car,sellyOak,edge225.0,edge3350,3146.08,237.4
car,sellyOak,edge225.0,edge3352,525.76,44.8
car,sellyOak,edge225.0,edge3356,2266.98,174.1
car,sellyOak,edge225.0,edge50,1082.76,86.0
car,sellyOak,edge225.0,edge52.22,350.51,39.8
car,sellyOak,edge225.0,edge68,1146.77,94.3
car,sellyOak,edge225.0,edge74,1743.72,120.0
car,sellyOak,edge225.0,edge8,1120.65,92.4
car,sellyOak,edge225.0,edge80,2169.54,151.7
car,sellyOak,edge225.0,edge83,3435.82,253.0
car,sellyOak,edge23,edge118,1199.81,101.4
car,sellyOak,edge23,edge119,1276.33,107.2
car,sellyOak,edge23,edge12,995.67,84.0
car,sellyOak,edge23,edge120,1269.85,103.7
car,sellyOak,edge23,edge127,965.32,83.7
car,sellyOak,edge23,edge16,790.95,66.8
car,sellyOak,edge23,edge169,712.16,68.9
car,sellyOak,edge23,edge180,1724.37,148.4
car,sellyOak,edge23,edge217,840.53,74.3
car,sellyOak,edge23,edge25,1607.72,133.1
car,sellyOak,edge23,edge267,1689.49,132.1
car,sellyOak,edge23,edge271,1008.25,102.3
car,sellyOak,edge23,edge294,2607.82,189.1
car,sellyOak,edge23,edge30,1726.69,151.4
car,sellyOak,edge23,edge3027,623.3,53.0
car,sellyOak,edge23,edge3117,697.58,63.7
car,sellyOak,edge23,edge3179,2643.24,193.8
car,sellyOak,edge23,edge3262,2745.26,201.4
car,sellyOak,edge23,edge3263,2744.0,199.4
car,sellyOak,edge23,edge3350,1286.06,107.8
car,sellyOak,edge23,edge3352,2550.68,193.7
car,sellyOak,edge23,edge3356,579.4,64.9
car,sellyOak,edge23,edge50,1491.39,127.5
car,sellyOak,edge23,edge52.22,2242.71,172.7
car,sellyOak,edge23,edge68,2547.6,184.7
car,sellyOak,edge23,edge74,895.87,78.7
car,sellyOak,edge23,edge8,2521.48,182.7
car,sellyOak,edge23,edge80,1000.7,86.6
car,sellyOak,edge23,edge83,1575.8,123.3
car,sellyOak,edge246,edge118,3433.69,252.2
car,sellyOak,edge246,edge119,3510.21,257.7
car,sellyOak,edge246,edge12,3229.55,234.6
car,sellyOak,edge246,edge120,3503.73,254.2
car,sellyOak,edge246,edge127,1853.56,121.0
car,sellyOak,edge246,edge16,3024.83,217.4
car,sellyOak,edge246,edge169,2562.97,180.5
car,sellyOak,edge246,edge180,3958.25,298.7
car,sellyOak,edge246,edge217,2062.24,136.7
car,sellyOak,edge246,edge25,3841.6,283.7
car,sellyOak,edge246,edge267,3923.37,282.4
car,sellyOak,edge246,edge271,2124.45,141.4
car,sellyOak,edge246,edge294,688.2,51.6
car,sellyOak,edge246,edge30,3960.57,302.0
car,sellyOak,edge246,edge3027,2857.18,203.6
car,sellyOak,edge246,edge3117,1936.65,127.3
car,sellyOak,edge246,edge3179,723.62,56.1
car,sellyOak,edge246,edge3262,825.64,63.9
car,sellyOak,edge246,edge3263,824.38,61.8
car,sellyOak,edge246,edge3350,3519.94,258.7
car,sellyOak,edge246,edge3352,915.34,72.4
car,sellyOak,edge246,edge3356,2640.84,195.1
car,sellyOak,edge246,edge50,1456.62,107.1
car,sellyOak,edge246,edge52.22,1145.43,91.3
car,sellyOak,edge246,edge68,1514.78,118.5
car,sellyOak,edge246,edge74,2117.58,140.8
car,sellyOak,edge246,edge8,590.26,44.3
car,sellyOak,edge246,edge80,2543.4,172.7
car,sellyOak,edge246,edge83,3809.68,273.9
car,sellyOak,edge255,edge118,1076.81,84.5
car,sellyOak,edge255,edge119,1153.33,90.3
car,sellyOak,edge255,edge12,1228.82,97.0
car,sellyOak,edge255,edge120,1146.85,86.6
car,sellyOak,edge255,edge127,2330.96,181.8
car,sellyOak,edge255,edge16,1056.19,85.4
car,sellyOak,edge255,edge169,1678.72,126.5
car,sellyOak,edge255,edge180,320.23,27.7
car,sellyOak,edge255,edge217,2206.17,172.5
car,sellyOak,edge255,edge25,918.84,77.9
car,sellyOak,edge255,edge267,288.86,22.8
car,sellyOak,edge255,edge271,2373.89,200.1
car,sellyOak,edge255,edge294,3973.46,286.9
car,sellyOak,edge255,edge30,875.67,75.7
car,sellyOak,edge255,edge3027,1217.88,93.0
car,sellyOak,edge255,edge3117,2063.22,161.6
car,sellyOak,edge255,edge3179,4008.88,291.4
car,sellyOak,edge255,edge3262,4110.9,299.2
car,sellyOak,edge255,edge3263,4109.64,297.1
car,sellyOak,edge255,edge3350,1163.06,91.0
car,sellyOak,edge255,edge3352,3916.32,291.3
car,sellyOak,edge255,edge3356,1729.69,147.3
car,sellyOak,edge255,edge50,2857.03,225.5
car,sellyOak,edge255,edge52.22,3608.35,270.4
car,sellyOak,edge255,edge68,3913.24,282.5
car,sellyOak,edge255,edge74,2261.51,176.5
car,sellyOak,edge255,edge8,3887.12,280.5
car,sellyOak,edge255,edge80,2366.34,184.4
car,sellyOak,edge255,edge83,2067.83,158.7
car,sellyOak,edge262,edge118,1745.18,143.3
car,sellyOak,edge262,edge119,1821.7,149.1
car,sellyOak,edge262,edge12,1541.04,125.8
car,sellyOak,edge262,edge120,1815.22,145.3
car,sellyOak,edge262,edge127,517.34,38.8
car,sellyOak,edge262,edge16,1336.32,108.8
car,sellyOak,edge262,edge169,874.46,71.8
car,sellyOak,edge262,edge180,2269.74,190.1
car,sellyOak,edge262,edge217,95.23,10.7
car,sellyOak,edge262,edge25,2153.09,174.9
car,sellyOak,edge262,edge267,2234.86,173.5
car,sellyOak,edge262,edge271,435.94,32.7
car,sellyOak,edge262,edge294,2159.84,144.1
car,sellyOak,edge262,edge30,2272.06,193.1
car,sellyOak,edge262,edge3027,1168.67,94.7
car,sellyOak,edge262,edge3117,260.09,19.5
